,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
35,8909,9328,9321,8642,9078,7935,9010,8494,8616,9108,9373,9088,8328,9294,9316,9526,9731,8787,9552,8889,9071,9356,9547,9599,7206,8705,8121,8178,8284,8503,8784,8946,8754,9058,9141,9063,9125,9195,9286,9171,9321,8976,8795,8637,9242,9137,9489,9111
36,8987,9380,9416,8726,9189,8081,9121,8702,8723,9165,9482,9253,8411,9422,9394,9625,9780,9015,9688,8963,9083,9485,9651,9706,7334,8756,8232,8292,8388,8568,8947,8969,8700,9165,9212,9124,9227,9085,9400,9247,9424,9073,8958,8834,9286,9228,9580,9180
37,7395,7868,7621,6944,7319,6264,7338,6642,7165,7474,7849,7409,6772,7057,7690,7554,8062,7266,7859,7249,7655,7754,7980,7667,5514,7179,6446,6303,6543,6965,7354,7580,8372,7571,7807,7523,7252,7492,7379,7577,7391,7172,7029,6773,7899,7379,7729,7560
38,7275,7735,7439,6833,7235,6171,7250,6554,7068,7387,7753,7317,6629,7003,7547,7431,7985,7100,7768,7145,7555,7672,7902,7610,5322,7009,6290,6204,6441,6785,7225,7460,8159,7458,7686,7423,7157,7386,7305,7425,7308,7013,6930,6666,7765,7298,7660,7463
39,7157,7654,7419,6742,7061,6087,7164,6479,6970,7298,7664,7242,6475,6963,7468,7453,7912,7014,7639,6971,7464,7597,7824,7569,5323,6977,6267,6180,6406,6805,7106,7360,7956,7350,7568,7337,7170,7407,7290,7393,7282,6956,6842,6629,7442,7227,7598,7382
40,7179,7575,7389,6665,7066,5916,7149,6464,6943,7284,7632,7222,6387,6953,7457,7380,7899,6942,7628,6962,7423,7583,7809,7583,5284,6895,6229,6103,6381,6709,7053,7319,7812,7318,7509,7309,7062,7279,7215,7295,7266,6903,6821,6545,7438,7224,7596,7363
41,7074,7513,7329,6645,6992,5853,6971,6424,6868,7229,7566,7180,6342,6968,7386,7340,7801,6905,7526,6861,7350,7398,7763,7568,5327,6836,6153,6072,6267,6639,6701,7245,7634,7261,7421,7251,7111,7242,7199,7252,7210,6865,6770,6520,7346,7189,7556,7310
42,7069,7510,7384,6720,6993,5790,6953,6219,6848,7222,7556,7188,6440,7128,7455,7479,7881,6879,7530,6881,7129,7340,7606,7601,5305,6926,6246,6202,6397,6565,6633,7034,7102,7239,7376,7241,7111,7376,7319,7210,7297,6834,6765,6492,7290,7120,7443,7250
43,7045,7430,7307,6620,7014,6003,7004,6287,6627,7061,7358,7127,6417,7166,7437,7493,7856,6861,7542,6840,7127,7412,7613,7481,5293,6899,6226,6201,6381,6583,6914,7032,7126,7004,7047,7245,7114,7386,7331,7315,7312,6966,6767,6506,7259,7126,7508,7259
44,7069,7490,7418,6746,7145,6043,7127,6301,6651,7096,7394,7165,6442,7237,7464,7554,7872,7022,7650,6910,7121,7463,7675,7569,5331,6913,6253,6246,6416,6735,6945,7086,7112,7073,7133,7072,7163,7452,7383,7343,7371,7011,6913,6554,7282,7169,7497,7286
45,7081,7491,7445,6764,7080,6079,7079,6408,6661,7103,7416,7238,6448,7309,7479,7594,7873,7060,7626,6952,7143,7493,7663,7590,5365,6920,6279,6288,6443,6653,6966,7090,7183,7124,7089,7124,7203,7499,7424,7364,7416,7053,6949,6746,7324,7190,7535,7253
46,7148,7539,7521,6835,7279,6151,7163,6499,6686,7178,7458,7264,6512,7415,7540,7689,7922,7146,7761,6980,7131,7455,7771,7594,5456,6970,6355,6373,6524,6806,7041,7121,7157,7172,7101,7157,7291,7599,7520,7427,7511,7133,7037,6852,7365,7226,7586,7315
47,7192,7562,7569,6879,7349,6203,7304,6571,6780,7282,7578,7417,6559,7510,7577,7756,7940,7204,7812,7116,7434,7640,7832,7707,5531,6999,6418,6448,6582,6837,7098,7225,7032,7265,7275,7243,7351,7668,7592,7467,7583,7198,7102,6942,7414,7328,7711,7399
48,7280,7619,7671,6952,7464,6291,7406,6808,7015,7477,7807,7616,6636,7630,7660,7857,8001,7309,7906,7356,7511,7776,8067,8068,5651,7054,6531,6560,6687,6907,7207,7436,6992,7573,7482,7545,7456,7778,7703,7549,7700,7291,7203,7069,7394,7629,7904,7591
